,code,name,YN
20296,44770,한산면,존재
20297,44770,한산면,존재
20298,44770,한산면,존재
20299,44770,한산면,존재
20300,44770,한산면,존재
20301,44770,한산면,존재
20302,44770,한산면,존재
20303,44770,마산면,존재
20304,44770,마산면,존재
20305,44770,마산면,존재
20306,44770,마산면,존재
20307,44770,마산면,존재
20308,44770,마산면,존재
20309,44770,마산면,존재
20310,44770,마산면,존재
20311,44770,마산면,존재
20312,44770,마산면,존재
20313,44770,마산면,존재
20314,44770,마산면,존재
20315,44770,마산면,존재
20316,44770,마산면,존재
20317,44770,마산면,존재
20318,44770,마산면,존재
20319,44770,마산면,존재
20320,44770,시초면,존재
20321,44770,시초면,존재
20322,44770,시초면,존재
20323,44770,시초면,존재
20324,44770,시초면,존재
20325,44770,시초면,존재
20326,44770,시초면,존재
20327,44770,시초면,존재
20328,44770,시초면,존재
20329,44770,시초면,존재
20330,44770,시초면,존재
20331,44770,문산면,존재
20332,44770,문산면,폐지
20333,44770,문산면,폐지
20334,44770,문산면,존재
20335,44770,문산면,존재
20336,44770,문산면,존재
20337,44770,문산면,존재
20338,44770,문산면,존재
20339,44770,문산면,존재
20340,44770,문산면,존재
20341,44770,문산면,존재
20342,44770,판교면,존재
20343,44770,판교면,존재
20344,44770,판교면,존재
20345,44770,판교면,존재
20346,44770,판교면,존재
20347,44770,판교면,존재
20348,44770,판교면,존재
20349,44770,판교면,존재
20350,44770,판교면,존재
20351,44770,판교면,존재
20352,44770,판교면,존재
20353,44770,판교면,존재
20354,44770,판교면,존재
20355,44770,판교면,존재
20356,44770,판교면,존재
20357,44770,판교면,존재
20358,44770,종천면,존재
20359,44770,종천면,폐지
20360,44770,종천면,존재
20361,44770,종천면,존재
20362,44770,종천면,존재
20363,44770,종천면,존재
20364,44770,종천면,존재
20365,44770,종천면,존재
20366,44770,종천면,존재
20367,44770,종천면,존재
20368,44770,종천면,존재
20369,44770,종천면,존재
20370,44770,비인면,존재
20371,44770,비인면,존재
20372,44770,비인면,존재
20373,44770,비인면,존재
20374,44770,비인면,존재
20375,44770,비인면,존재
20376,44770,비인면,존재
20377,44770,비인면,존재
20378,44770,비인면,존재
20379,44770,비인면,존재
20380,44770,비인면,존재
20381,44770,비인면,존재
20382,44770,서면,존재
20383,44770,서면,존재
20384,44770,서면,존재
20385,44770,서면,존재
20386,44770,서면,존재
20387,44770,서면,존재
20388,44770,서면,존재
20389,44770,서면,존재
20390,44770,서면,존재
20391,44770,서면,존재
20393,44780,대천읍,폐지
20394,44780,대천읍,폐지
20395,44780,대천읍,폐지
20396,44780,대천읍,폐지
20397,44780,대천읍,폐지
20398,44780,대천읍,폐지
20399,44780,대천읍,폐지
20400,44780,대천읍,폐지
20401,44780,대천읍,폐지
20402,44780,대천읍,폐지
20403,44780,대천읍,폐지
20404,44780,대천면,폐지
20405,44780,대천면,폐지
20406,44780,대천면,폐지
20407,44780,대천면,폐지
20408,44780,대천면,폐지
20409,44780,대천면,폐지
20410,44780,대천면,폐지
20411,44780,대천면,폐지
20412,44780,대천면,폐지
20413,44780,대천면,폐지
20414,44780,대천면,폐지
20415,44780,주포면,폐지
20416,44780,주포면,폐지
20417,44780,주포면,폐지
20418,44780,주포면,폐지
20419,44780,주포면,폐지
20420,44780,주포면,폐지
20421,44780,주포면,폐지
20422,44780,주포면,폐지
20423,44780,주포면,폐지
20424,44780,주포면,폐지
20425,44780,주포면,폐지
20426,44780,주포면,폐지
20427,44780,오천면,폐지
20428,44780,오천면,폐지
20429,44780,오천면,폐지
20430,44780,오천면,폐지
20431,44780,오천면,폐지
20432,44780,오천면,폐지
20433,44780,오천면,폐지
20434,44780,오천면,폐지
20435,44780,오천면,폐지
20436,44780,오천면,폐지
20437,44780,오천면,폐지
20438,44780,천북면,폐지
20439,44780,천북면,폐지
20440,44780,천북면,폐지
20441,44780,천북면,폐지
20442,44780,천북면,폐지
20443,44780,천북면,폐지
20444,44780,천북면,폐지
20445,44780,천북면,폐지
20446,44780,천북면,폐지
20447,44780,청소면,폐지
20448,44780,청소면,폐지
20449,44780,청소면,폐지
20450,44780,청소면,폐지
20451,44780,청소면,폐지
20452,44780,청소면,폐지
20453,44780,청소면,폐지
20454,44780,청소면,폐지
20455,44780,청소면,폐지
20456,44780,청라면,폐지
20457,44780,청라면,폐지
20458,44780,청라면,폐지
20459,44780,청라면,폐지
20460,44780,청라면,폐지
20461,44780,청라면,폐지
20462,44780,청라면,폐지
20463,44780,청라면,폐지
20464,44780,청라면,폐지
20465,44780,청라면,폐지
20466,44780,청라면,폐지
20467,44780,청라면,폐지
20468,44780,남포면,폐지
20469,44780,남포면,폐지
20470,44780,남포면,폐지
20471,44780,남포면,폐지
20472,44780,남포면,폐지
20473,44780,남포면,폐지
20474,44780,남포면,폐지
20475,44780,남포면,폐지
20476,44780,남포면,폐지
20477,44780,남포면,폐지
20478,44780,남포면,폐지
20479,44780,남포면,폐지
20480,44780,남포면,폐지
20481,44780,남포면,폐지
20482,44780,웅천면,폐지
20483,44780,웅천면,폐지
20484,44780,웅천면,폐지
20485,44780,웅천면,폐지
20486,44780,웅천면,폐지
20487,44780,웅천면,폐지
20488,44780,웅천면,폐지
20489,44780,웅천면,폐지
20490,44780,웅천면,폐지
20491,44780,웅천면,폐지
20492,44780,웅천면,폐지
20493,44780,웅천면,폐지
20494,44780,웅천면,폐지
20495,44780,웅천면,폐지
20496,44780,주산면,폐지
20497,44780,주산면,폐지
20498,44780,주산면,폐지
20499,44780,주산면,폐지
20500,44780,주산면,폐지
20501,44780,주산면,폐지
20502,44780,주산면,폐지
20503,44780,주산면,폐지
20504,44780,주산면,폐지
20505,44780,주산면,폐지
20506,44780,주산면,폐지
20507,44780,주산면,폐지
20508,44780,미산면,폐지
20509,44780,미산면,폐지
20510,44780,미산면,폐지
20511,44780,미산면,폐지
20512,44780,미산면,폐지
20513,44780,미산면,폐지
20514,44780,미산면,폐지
20515,44780,미산면,폐지
20516,44780,미산면,폐지
20517,44780,미산면,폐지
20518,44780,미산면,폐지
20519,44780,미산면,폐지
20520,44780,미산면,폐지
20521,44780,미산면,폐지
20522,44780,미산면,폐지
20523,44780,미산면,폐지
20524,44780,미산면,폐지
20525,44780,성주면,폐지
20526,44780,성주면,폐지
20527,44780,성주면,폐지
20528,44780,주교면,폐지
20529,44780,주교면,폐지
20530,44780,주교면,폐지
20531,44780,주교면,폐지
20532,44780,주교면,폐지
20533,44780,주교면,폐지
20534,44780,주교면,폐지
20536,44790,적곡면,폐지
20537,44790,적곡면,폐지
20538,44790,적곡면,폐지
20539,44790,적곡면,폐지
20540,44790,적곡면,폐지
20541,44790,적곡면,폐지
20542,44790,적곡면,폐지
20543,44790,적곡면,폐지
20544,44790,적곡면,폐지
20545,44790,적곡면,폐지
20546,44790,적곡면,폐지
20547,44790,적곡면,폐지
20548,44790,사양면,폐지
20549,44790,사양면,폐지
20550,44790,사양면,폐지
20551,44790,사양면,폐지
20552,44790,사양면,폐지
20553,44790,사양면,폐지
20554,44790,사양면,폐지
20555,44790,사양면,폐지
20556,44790,사양면,폐지
20557,44790,사양면,폐지
20558,44790,사양면,폐지
20559,44790,사양면,폐지
20560,44790,사양면,폐지
20561,44790,청양면,폐지
20562,44790,청양면,폐지
20563,44790,청양면,폐지
20564,44790,청양면,폐지
20565,44790,청양면,폐지
20566,44790,청양면,폐지
20567,44790,청양면,폐지
20568,44790,청양면,폐지
20569,44790,청양면,폐지
20570,44790,청양면,폐지
20571,44790,청양면,폐지
20572,44790,청양면,폐지
20573,44790,청양읍,존재
20574,44790,청양읍,존재
20575,44790,청양읍,존재
20576,44790,청양읍,존재
20577,44790,청양읍,존재
20578,44790,청양읍,존재
20579,44790,청양읍,존재
20580,44790,청양읍,존재
20581,44790,청양읍,존재
20582,44790,청양읍,존재
20583,44790,청양읍,존재
20584,44790,청양읍,존재
20585,44790,운곡면,존재
20586,44790,운곡면,존재
20587,44790,운곡면,존재
20588,44790,운곡면,존재
20589,44790,운곡면,존재
20590,44790,운곡면,존재
20591,44790,운곡면,존재
20592,44790,운곡면,존재
20593,44790,운곡면,존재
20594,44790,운곡면,존재
20595,44790,대치면,존재
20596,44790,대치면,존재
20597,44790,대치면,존재
20598,44790,대치면,존재
20599,44790,대치면,존재
20600,44790,대치면,존재
20601,44790,대치면,존재
20602,44790,대치면,존재
20603,44790,대치면,존재
20604,44790,대치면,존재
20605,44790,대치면,존재
20606,44790,대치면,존재
20607,44790,대치면,존재
20608,44790,대치면,존재
20609,44790,대치면,존재
20610,44790,대치면,존재
20611,44790,대치면,존재
20612,44790,정산면,존재
20613,44790,정산면,존재
20614,44790,정산면,존재
20615,44790,정산면,존재
20616,44790,정산면,존재
20617,44790,정산면,존재
20618,44790,정산면,존재
20619,44790,정산면,존재
20620,44790,정산면,존재
20621,44790,정산면,존재
20622,44790,정산면,존재
20623,44790,정산면,존재
20624,44790,정산면,존재
20625,44790,정산면,존재
20626,44790,정산면,존재
20627,44790,정산면,존재
20628,44790,정산면,존재
20629,44790,목면,존재
20630,44790,목면,존재
20631,44790,목면,존재
20632,44790,목면,존재
20633,44790,목면,존재
20634,44790,목면,존재
20635,44790,목면,존재
20636,44790,목면,존재
20637,44790,청남면,존재
20638,44790,청남면,존재
20639,44790,청남면,존재
20640,44790,청남면,존재
20641,44790,청남면,존재
20642,44790,청남면,존재
20643,44790,청남면,존재
20644,44790,청남면,존재
20645,44790,청남면,존재
20646,44790,청남면,존재
20647,44790,청남면,존재
20648,44790,청남면,존재
20649,44790,장평면,존재
20650,44790,장평면,존재
20651,44790,장평면,존재
20652,44790,장평면,존재
20653,44790,장평면,존재
20654,44790,장평면,존재
20655,44790,장평면,존재
20656,44790,장평면,존재
20657,44790,장평면,존재
20658,44790,장평면,존재
20659,44790,장평면,존재
20660,44790,장평면,존재
20661,44790,남양면,존재
20662,44790,남양면,존재
20663,44790,남양면,존재
20664,44790,남양면,존재
20665,44790,남양면,존재
20666,44790,남양면,존재
20667,44790,남양면,존재
20668,44790,남양면,존재
20669,44790,남양면,존재
20670,44790,남양면,존재
20671,44790,남양면,존재
20672,44790,남양면,존재
20673,44790,남양면,존재
20674,44790,화성면,존재
20675,44790,화성면,존재
20676,44790,화성면,존재
20677,44790,화성면,존재
20678,44790,화성면,존재
20679,44790,화성면,존재
20680,44790,화성면,존재
20681,44790,화성면,존재
20682,44790,화성면,존재
20683,44790,화성면,존재
20684,44790,화성면,존재
20685,44790,화성면,존재
20686,44790,화성면,존재
20687,44790,비봉면,존재
20688,44790,비봉면,폐지
20689,44790,비봉면,폐지
20690,44790,비봉면,존재
20691,44790,비봉면,존재
20692,44790,비봉면,존재
20693,44790,비봉면,존재
20694,44790,비봉면,존재
20695,44790,비봉면,존재
20696,44790,비봉면,존재
20697,44790,비봉면,존재
20698,44790,비봉면,존재
20699,44790,비봉면,존재
20701,44800,홍성면,폐지
20702,44800,홍성면,폐지
20703,44800,홍성면,폐지
20704,44800,홍성면,폐지
20705,44800,홍성면,폐지
20706,44800,홍성면,폐지
20707,44800,홍성면,폐지
20708,44800,홍성면,폐지
20709,44800,홍성면,폐지
20710,44800,홍성면,폐지
20711,44800,홍성면,폐지
20712,44800,홍성면,폐지
20713,44800,홍성면,폐지
20714,44800,홍성면,폐지
20715,44800,홍성면,폐지
20716,44800,홍성면,폐지
20717,44800,홍성읍,존재
20718,44800,홍성읍,존재
20719,44800,홍성읍,존재
20720,44800,홍성읍,존재
20721,44800,홍성읍,존재
20722,44800,홍성읍,존재
20723,44800,홍성읍,존재
20724,44800,홍성읍,존재
20725,44800,홍성읍,존재
20726,44800,홍성읍,존재
20727,44800,홍성읍,존재
20728,44800,홍성읍,존재
20729,44800,홍성읍,존재
20730,44800,광천읍,존재
20731,44800,광천읍,존재
20732,44800,광천읍,존재
20733,44800,광천읍,존재
20734,44800,광천읍,존재
20735,44800,광천읍,존재
20736,44800,광천읍,존재
20737,44800,광천읍,존재
20738,44800,광천읍,존재
20739,44800,광천읍,존재
20740,44800,광천읍,존재
20741,44800,광천읍,존재
20742,44800,광천읍,존재
20743,44800,광천읍,존재
20744,44800,홍북읍,존재
20745,44800,홍북읍,존재
20746,44800,홍북읍,존재
20747,44800,홍북읍,존재
20748,44800,홍북읍,존재
20749,44800,홍북읍,존재
20750,44800,홍북읍,존재
20751,44800,홍북읍,존재
20752,44800,홍북읍,존재
20753,44800,홍북읍,존재
20754,44800,홍북읍,존재
20755,44800,홍북읍,존재
20756,44800,홍북읍,존재
20757,44800,홍북읍,존재
20758,44800,홍북면,폐지
20759,44800,홍북면,폐지
20760,44800,홍북면,폐지
20761,44800,홍북면,폐지
20762,44800,홍북면,폐지
20763,44800,홍북면,폐지
20764,44800,홍북면,폐지
20765,44800,홍북면,폐지
20766,44800,홍북면,폐지
20767,44800,홍북면,폐지
20768,44800,홍북면,폐지
20769,44800,홍북면,폐지
20770,44800,홍북면,폐지
20771,44800,홍북면,폐지
20772,44800,홍북면,폐지
20773,44800,금마면,존재
20774,44800,금마면,존재
20775,44800,금마면,존재
20776,44800,금마면,존재
20777,44800,금마면,존재
20778,44800,금마면,존재
20779,44800,금마면,존재
20780,44800,금마면,존재
20781,44800,금마면,존재
20782,44800,금마면,존재
20783,44800,금마면,존재
20784,44800,금마면,존재
20785,44800,금마면,존재
20786,44800,금마면,존재
20787,44800,홍동면,존재
20788,44800,홍동면,폐지
20789,44800,홍동면,폐지
20790,44800,홍동면,폐지
20791,44800,홍동면,폐지
20792,44800,홍동면,존재
20793,44800,홍동면,존재
20794,44800,홍동면,존재
20795,44800,홍동면,존재
20796,44800,홍동면,존재
20797,44800,홍동면,존재
20798,44800,홍동면,존재
20799,44800,홍동면,존재
20800,44800,홍동면,존재
20801,44800,홍동면,존재
20802,44800,홍동면,존재
20803,44800,홍동면,존재
20804,44800,홍동면,존재
20805,44800,홍동면,존재
20806,44800,장곡면,존재
20807,44800,장곡면,존재
20808,44800,장곡면,존재
20809,44800,장곡면,존재
20810,44800,장곡면,존재
20811,44800,장곡면,존재
20812,44800,장곡면,존재
20813,44800,장곡면,존재
20814,44800,장곡면,존재
20815,44800,장곡면,존재
20816,44800,장곡면,존재
20817,44800,장곡면,존재
20818,44800,장곡면,존재
20819,44800,장곡면,존재
20820,44800,장곡면,존재
20821,44800,장곡면,존재
20822,44800,장곡면,존재
20823,44800,은하면,존재
20824,44800,은하면,존재
20825,44800,은하면,존재
20826,44800,은하면,존재
20827,44800,은하면,존재
20828,44800,은하면,존재
20829,44800,은하면,존재
20830,44800,은하면,존재
20831,44800,은하면,존재
20832,44800,은하면,존재
20833,44800,은하면,존재
20834,44800,은하면,존재
20835,44800,결성면,존재
20836,44800,결성면,폐지
20837,44800,결성면,폐지
20838,44800,결성면,존재
20839,44800,결성면,존재
20840,44800,결성면,존재
20841,44800,결성면,존재
20842,44800,결성면,존재
20843,44800,결성면,존재
20844,44800,결성면,존재
20845,44800,결성면,존재
20846,44800,결성면,존재
20847,44800,서부면,존재
20848,44800,서부면,존재
20849,44800,서부면,존재
20850,44800,서부면,존재
20851,44800,서부면,존재
20852,44800,서부면,존재
20853,44800,서부면,존재
20854,44800,서부면,존재
20855,44800,서부면,존재
20856,44800,서부면,존재
20857,44800,서부면,존재
20858,44800,서부면,존재
20859,44800,서부면,존재
20860,44800,갈산면,존재
20861,44800,갈산면,폐지
20862,44800,갈산면,존재
20863,44800,갈산면,존재
20864,44800,갈산면,존재
20865,44800,갈산면,존재
20866,44800,갈산면,존재
20867,44800,갈산면,존재
20868,44800,갈산면,존재
20869,44800,갈산면,존재
20870,44800,갈산면,존재
20871,44800,갈산면,존재
20872,44800,갈산면,존재
20873,44800,갈산면,존재
20874,44800,갈산면,존재
20875,44800,갈산면,존재
20876,44800,갈산면,존재
20877,44800,갈산면,존재
20878,44800,구항면,존재
20879,44800,구항면,존재
20880,44800,구항면,존재
20881,44800,구항면,존재
20882,44800,구항면,존재
20883,44800,구항면,존재
20884,44800,구항면,존재
20885,44800,구항면,존재
20886,44800,구항면,존재
20887,44800,구항면,존재
20888,44800,구항면,존재
20889,44800,구항면,존재
20890,44800,구항면,존재
20892,44810,삽교면,폐지
20893,44810,삽교면,폐지
20894,44810,삽교면,폐지
20895,44810,삽교면,폐지
20896,44810,삽교면,폐지
20897,44810,삽교면,폐지
20898,44810,삽교면,폐지
20899,44810,삽교면,폐지
20900,44810,삽교면,폐지
20901,44810,삽교면,폐지
20902,44810,삽교면,폐지
20903,44810,삽교면,폐지
20904,44810,삽교면,폐지
20905,44810,삽교면,폐지
20906,44810,삽교면,폐지
20907,44810,삽교면,폐지
20908,44810,삽교면,폐지
20909,44810,삽교면,폐지
20910,44810,삽교면,폐지
20911,44810,삽교면,폐지
20912,44810,삽교면,폐지
20913,44810,삽교면,폐지
20914,44810,예산읍,존재
20915,44810,예산읍,존재
20916,44810,예산읍,존재
20917,44810,예산읍,존재
20918,44810,예산읍,존재
20919,44810,예산읍,존재
20920,44810,예산읍,존재
20921,44810,예산읍,존재
20922,44810,예산읍,존재
20923,44810,예산읍,존재
20924,44810,예산읍,존재
20925,44810,예산읍,존재
20926,44810,예산읍,존재
20927,44810,예산읍,존재
20928,44810,삽교읍,존재
20929,44810,삽교읍,존재
20930,44810,삽교읍,존재
20931,44810,삽교읍,존재
20932,44810,삽교읍,존재
20933,44810,삽교읍,존재
20934,44810,삽교읍,존재
20935,44810,삽교읍,존재
20936,44810,삽교읍,존재
20937,44810,삽교읍,존재
20938,44810,삽교읍,존재
20939,44810,삽교읍,존재
20940,44810,삽교읍,존재
20941,44810,삽교읍,존재
20942,44810,삽교읍,존재
20943,44810,삽교읍,존재
20944,44810,삽교읍,존재
20945,44810,삽교읍,존재
20946,44810,삽교읍,존재
20947,44810,삽교읍,존재
20948,44810,삽교읍,존재
20949,44810,삽교읍,존재
20950,44810,대술면,존재
20951,44810,대술면,존재
20952,44810,대술면,존재
20953,44810,대술면,존재
20954,44810,대술면,존재
20955,44810,대술면,존재
20956,44810,대술면,존재
20957,44810,대술면,존재
20958,44810,대술면,존재
20959,44810,대술면,존재
20960,44810,대술면,존재
20961,44810,대술면,존재
20962,44810,대술면,존재
20963,44810,신양면,존재
20964,44810,신양면,존재
20965,44810,신양면,존재
20966,44810,신양면,존재
20967,44810,신양면,존재
20968,44810,신양면,존재
20969,44810,신양면,존재
20970,44810,신양면,존재
20971,44810,신양면,존재
20972,44810,신양면,존재
20973,44810,신양면,존재
20974,44810,신양면,존재
20975,44810,신양면,존재
20976,44810,신양면,존재
20977,44810,신양면,존재
20978,44810,신양면,존재
20979,44810,신양면,존재
20980,44810,광시면,존재
20981,44810,광시면,존재
20982,44810,광시면,존재
20983,44810,광시면,존재
20984,44810,광시면,존재
20985,44810,광시면,존재
20986,44810,광시면,존재
20987,44810,광시면,존재
20988,44810,광시면,존재
20989,44810,광시면,존재
20990,44810,광시면,존재
20991,44810,광시면,존재
20992,44810,광시면,존재
20993,44810,광시면,존재
20994,44810,광시면,존재
20995,44810,광시면,존재
20996,44810,광시면,존재
20997,44810,광시면,존재
20998,44810,광시면,존재
20999,44810,광시면,존재
21000,44810,광시면,존재
21001,44810,대흥면,존재
21002,44810,대흥면,존재
21003,44810,대흥면,존재
21004,44810,대흥면,존재
21005,44810,대흥면,존재
21006,44810,대흥면,존재
21007,44810,대흥면,존재
21008,44810,대흥면,존재
21009,44810,대흥면,존재
21010,44810,대흥면,존재
21011,44810,대흥면,존재
21012,44810,대흥면,존재
21013,44810,대흥면,존재
21014,44810,대흥면,존재
21015,44810,대흥면,존재
21016,44810,응봉면,존재
21017,44810,응봉면,존재
21018,44810,응봉면,존재
21019,44810,응봉면,존재
21020,44810,응봉면,존재
21021,44810,응봉면,존재
21022,44810,응봉면,존재
21023,44810,응봉면,존재
21024,44810,응봉면,존재
21025,44810,응봉면,존재
21026,44810,응봉면,존재
21027,44810,응봉면,존재
21028,44810,응봉면,존재
21029,44810,응봉면,존재
21030,44810,덕산면,존재
21031,44810,덕산면,존재
21032,44810,덕산면,존재
21033,44810,덕산면,존재
21034,44810,덕산면,존재
21035,44810,덕산면,존재
21036,44810,덕산면,존재
21037,44810,덕산면,존재
21038,44810,덕산면,존재
21039,44810,덕산면,존재
21040,44810,덕산면,존재
21041,44810,덕산면,존재
21042,44810,덕산면,존재
21043,44810,덕산면,존재
21044,44810,덕산면,존재
21045,44810,덕산면,존재
21046,44810,덕산면,존재
21047,44810,봉산면,존재
21048,44810,봉산면,존재
21049,44810,봉산면,존재
21050,44810,봉산면,존재
21051,44810,봉산면,존재
21052,44810,봉산면,존재
21053,44810,봉산면,존재
21054,44810,봉산면,존재
21055,44810,봉산면,존재
21056,44810,봉산면,존재
21057,44810,봉산면,존재
21058,44810,봉산면,존재
21059,44810,봉산면,존재
21060,44810,봉산면,존재
21061,44810,봉산면,존재
21062,44810,봉산면,존재
21063,44810,고덕면,존재
21064,44810,고덕면,존재
21065,44810,고덕면,존재
21066,44810,고덕면,존재
21067,44810,고덕면,존재
21068,44810,고덕면,존재
21069,44810,고덕면,존재
21070,44810,고덕면,존재
21071,44810,고덕면,존재
21072,44810,고덕면,존재
21073,44810,고덕면,존재
21074,44810,고덕면,존재
21075,44810,고덕면,존재
21076,44810,신암면,존재
21077,44810,신암면,존재
21078,44810,신암면,존재
21079,44810,신암면,존재
21080,44810,신암면,존재
21081,44810,신암면,존재
21082,44810,신암면,존재
21083,44810,신암면,존재
21084,44810,신암면,존재
21085,44810,신암면,존재
21086,44810,신암면,존재
21087,44810,신암면,존재
21088,44810,신암면,존재
21089,44810,신암면,존재
21090,44810,오가면,존재
21091,44810,오가면,폐지
21092,44810,오가면,존재
21093,44810,오가면,존재
21094,44810,오가면,존재
21095,44810,오가면,존재
21096,44810,오가면,존재
21097,44810,오가면,존재
21098,44810,오가면,존재
21099,44810,오가면,존재
21100,44810,오가면,존재
21101,44810,오가면,존재
21102,44810,오가면,존재
21103,44810,오가면,존재
21105,44820,태안면,폐지
21106,44820,태안면,폐지
21107,44820,태안면,폐지
21108,44820,태안면,폐지
21109,44820,태안면,폐지
21110,44820,태안면,폐지
21111,44820,태안면,폐지
21112,44820,태안면,폐지
21113,44820,태안면,폐지
21114,44820,태안면,폐지
21115,44820,태안면,폐지
21116,44820,태안면,폐지
21117,44820,태안면,폐지
21118,44820,태안면,폐지
21119,44820,태안면,폐지
21120,44820,안면면,폐지
21121,44820,안면면,폐지
21122,44820,안면면,폐지
21123,44820,안면면,폐지
21124,44820,안면면,폐지
21125,44820,안면면,폐지
21126,44820,안면면,폐지
21127,44820,안면면,폐지
21128,44820,안면면,폐지
21129,44820,안면면,폐지
21130,44820,안면면,폐지
21131,44820,안면면,폐지
21132,44820,이북면,폐지
21133,44820,이북면,폐지
21134,44820,이북면,폐지
21135,44820,이북면,폐지
21136,44820,이북면,폐지
21137,44820,이북면,폐지
21138,44820,이북면,폐지
21139,44820,이북면,폐지
21140,44820,서산읍,폐지
21141,44820,서산읍,폐지
21142,44820,서산읍,폐지
21143,44820,서산읍,폐지
21144,44820,서산읍,폐지
21145,44820,서산읍,폐지
21146,44820,서산읍,폐지
21147,44820,서산읍,폐지
21148,44820,서산읍,폐지
21149,44820,서산읍,폐지
21150,44820,서산읍,폐지
21151,44820,서산읍,폐지
21152,44820,서산읍,폐지
21153,44820,서산읍,폐지
21154,44820,서산읍,폐지
21155,44820,태안읍,폐지
21156,44820,태안읍,폐지
21157,44820,태안읍,폐지
21158,44820,태안읍,폐지
21159,44820,태안읍,폐지
21160,44820,태안읍,폐지
21161,44820,태안읍,폐지
21162,44820,태안읍,폐지
21163,44820,태안읍,폐지
21164,44820,태안읍,폐지
21165,44820,태안읍,폐지
21166,44820,태안읍,폐지
21167,44820,태안읍,폐지
21168,44820,태안읍,폐지
21169,44820,안면읍,폐지
21170,44820,안면읍,폐지
21171,44820,안면읍,폐지
21172,44820,안면읍,폐지
21173,44820,안면읍,폐지
21174,44820,안면읍,폐지
21175,44820,안면읍,폐지
21176,44820,안면읍,폐지
21177,44820,안면읍,폐지
21178,44820,안면읍,폐지
21179,44820,안면읍,폐지
21180,44820,대산읍,폐지
21181,44820,대산읍,폐지
21182,44820,대산읍,폐지
21183,44820,대산읍,폐지
21184,44820,대산읍,폐지
21185,44820,대산읍,폐지
21186,44820,대산읍,폐지
21187,44820,대산읍,폐지
21188,44820,대산읍,폐지
21189,44820,대산읍,폐지
21190,44820,대산읍,폐지
21191,44820,인지면,폐지
21192,44820,인지면,폐지
21193,44820,인지면,폐지
21194,44820,인지면,폐지
21195,44820,인지면,폐지
21196,44820,인지면,폐지
21197,44820,인지면,폐지
21198,44820,인지면,폐지
21199,44820,인지면,폐지
21200,44820,인지면,폐지
21201,44820,인지면,폐지
21202,44820,인지면,폐지
21203,44820,부석면,폐지
21204,44820,부석면,폐지
21205,44820,부석면,폐지
21206,44820,부석면,폐지
21207,44820,부석면,폐지
21208,44820,부석면,폐지
21209,44820,부석면,폐지
21210,44820,부석면,폐지
21211,44820,부석면,폐지
21212,44820,부석면,폐지
21213,44820,부석면,폐지
21214,44820,부석면,폐지
21215,44820,부석면,폐지
21216,44820,부석면,폐지
21217,44820,부석면,폐지
21218,44820,팔봉면,폐지
21219,44820,팔봉면,폐지
21220,44820,팔봉면,폐지
21221,44820,팔봉면,폐지
21222,44820,팔봉면,폐지
21223,44820,팔봉면,폐지
21224,44820,팔봉면,폐지
21225,44820,팔봉면,폐지
21226,44820,팔봉면,폐지
21227,44820,팔봉면,폐지
21228,44820,지곡면,폐지
21229,44820,지곡면,폐지
21230,44820,지곡면,폐지
21231,44820,지곡면,폐지
21232,44820,지곡면,폐지
21233,44820,지곡면,폐지
21234,44820,지곡면,폐지
21235,44820,지곡면,폐지
21236,44820,지곡면,폐지
21237,44820,지곡면,폐지
21238,44820,대산면,폐지
21239,44820,대산면,폐지
21240,44820,대산면,폐지
21241,44820,대산면,폐지
21242,44820,대산면,폐지
21243,44820,대산면,폐지
21244,44820,대산면,폐지
21245,44820,대산면,폐지
21246,44820,대산면,폐지
21247,44820,대산면,폐지
21248,44820,대산면,폐지
21249,44820,성연면,폐지
21250,44820,성연면,폐지
21251,44820,성연면,폐지
21252,44820,성연면,폐지
21253,44820,성연면,폐지
21254,44820,성연면,폐지
21255,44820,성연면,폐지
21256,44820,성연면,폐지
21257,44820,성연면,폐지
21258,44820,성연면,폐지
21259,44820,음암면,폐지
21260,44820,음암면,폐지
21261,44820,음암면,폐지
21262,44820,음암면,폐지
21263,44820,음암면,폐지
21264,44820,음암면,폐지
21265,44820,음암면,폐지
21266,44820,음암면,폐지
21267,44820,음암면,폐지
21268,44820,음암면,폐지
21269,44820,음암면,폐지
21270,44820,음암면,폐지
21271,44820,운산면,폐지
21272,44820,운산면,폐지
21273,44820,운산면,폐지
21274,44820,운산면,폐지
21275,44820,운산면,폐지
21276,44820,운산면,폐지
21277,44820,운산면,폐지
21278,44820,운산면,폐지
21279,44820,운산면,폐지
21280,44820,운산면,폐지
21281,44820,운산면,폐지
21282,44820,운산면,폐지
21283,44820,운산면,폐지
21284,44820,운산면,폐지
21285,44820,운산면,폐지
21286,44820,운산면,폐지
21287,44820,운산면,폐지
21288,44820,운산면,폐지
21289,44820,운산면,폐지
21290,44820,운산면,폐지
21291,44820,해미면,폐지
21292,44820,해미면,폐지
21293,44820,해미면,폐지
21294,44820,해미면,폐지
21295,44820,해미면,폐지
21296,44820,해미면,폐지
21297,44820,해미면,폐지
21298,44820,해미면,폐지
21299,44820,해미면,폐지
21300,44820,해미면,폐지
21301,44820,해미면,폐지
21302,44820,해미면,폐지
21303,44820,해미면,폐지
21304,44820,해미면,폐지
21305,44820,해미면,폐지
21306,44820,해미면,폐지
21307,44820,해미면,폐지
